_id,score,user_id,anime_id
666a7cd920b09da89458bb56,6,46595,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb57,5,78497,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb58,9,4434,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb59,8,58766,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb5a,7,48067,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb5b,7,60382,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb5c,4,82049,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb5d,5,65674,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb5e,4,62720,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb5f,6,38246,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb60,5,66100,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb61,5,51770,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb62,5,77591,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb63,9,24842,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb64,6,31108,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb65,6,51592,6658a7bce78a105a02fbc907
666a7cd920b09da89458bb66,5,11983,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb67,6,3402,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb68,7,70913,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb69,9,51529,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb6a,8,35482,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb6b,8,17918,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb6c,8,12429,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb6d,4,4937,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb6e,6,38430,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb6f,7,3464,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb70,8,94155,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb71,7,48044,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb72,6,68563,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb73,5,78427,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb74,4,87112,6658a7bce78a105a02fbd3b0
666a7cd920b09da89458bb75,9,39204,6658a7bce78a105a02fbd308
666a7cd920b09da89458bb76,9,42943,6658a7bce78a105a02fbd308
666a7cd920b09da89458bb77,7,78427,6658a7bce78a105a02fbd308
666a7cd920b09da89458bb78,9,93768,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb79,6,16201,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb7a,9,67436,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb7b,7,56817,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb7c,3,42203,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb7d,9,74597,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb7e,7,86566,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb7f,7,13463,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb80,6,68050,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb81,7,16508,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb82,6,48044,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb83,10,92668,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb84,9,9039,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb85,9,69755,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb86,9,56589,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb87,10,51294,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb88,7,55024,6658a7bce78a105a02fbc8e1
666a7cd920b09da89458bb89,8,93768,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb8a,8,50891,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb8b,9,7375,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb8c,7,42203,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb8d,9,17101,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb8e,9,77240,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb8f,7,19044,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb90,8,93446,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb91,7,12234,6658a7bce78a105a02fbcf2e
666a7cd920b09da89458bb92,6,7834,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb93,8,94296,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb94,7,76734,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb95,10,61562,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb96,10,30819,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb97,9,67230,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb98,4,13714,6658a7bce78a105a02fbd48f
666a7cd920b09da89458bb99,5,4681,6658a7bce78a105a02fbdc27
666a7cd920b09da89458bb9a,7,40381,6658a7bce78a105a02fbdc27
666a7cd920b09da89458bb9b,7,33235,6658a7bce78a105a02fbdc27
666a7cd920b09da89458bb9c,8,27200,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bb9d,10,49724,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bb9e,7,11152,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bb9f,8,23932,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bba0,6,1021,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bba1,8,70597,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bba2,8,97767,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bba3,4,41125,6658a7bce78a105a02fbcbee
666a7cd920b09da89458bba4,9,93768,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bba5,10,81674,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bba6,10,83191,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bba7,2,10280,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bba8,10,58866,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bba9,4,31699,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbaa,9,78003,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbab,6,52730,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbac,9,87566,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbad,7,67507,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbae,8,17798,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbaf,8,46334,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb0,9,79361,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb1,9,50428,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb2,10,15477,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb3,6,31907,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb4,8,80043,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb5,10,68905,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb6,9,69797,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb7,8,1553,6658a7bce78a105a02fbc2a6
666a7cd920b09da89458bbb8,5,97894,6658a7bce78a105a02fbd6e2
666a7cd920b09da89458bbb9,8,40807,6658a7bce78a105a02fbd6e2
666a7cd920b09da89458bbba,3,69174,6658a7bce78a105a02fbd6e2
666a7cd920b09da89458bbbb,3,69377,6658a7bce78a105a02fbd6e2
666a7cd920b09da89458bbbc,1,29126,6658a7bce78a105a02fbd6e2
666a7cd920b09da89458bbbd,9,12228,6658a7bce78a105a02fbca7f
666a7cd920b09da89458bbbe,9,74900,6658a7bce78a105a02fbca7f
666a7cd920b09da89458bbbf,7,31299,6658a7bce78a105a02fbca7f
666a7cd920b09da89458bbc0,7,73850,6658a7bce78a105a02fbe0d6
666a7cd920b09da89458bbc1,6,864,6658a7bce78a105a02fbe0d6
666a7cd920b09da89458bbc2,8,5568,6658a7bce78a105a02fbe0d6
666a7cd920b09da89458bbc3,10,57885,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbc4,9,51203,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbc5,4,43136,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbc6,9,1255,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbc7,7,48255,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbc8,3,99642,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbc9,9,452,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbca,9,17844,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbcb,9,21135,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbcc,8,54829,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbcd,7,24255,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbce,10,71848,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbcf,10,6587,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd0,6,90798,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd1,7,43128,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd2,10,39018,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd3,10,67564,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd4,7,97767,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd5,10,49672,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd6,8,65513,6658a7bce78a105a02fbc8eb
666a7cd920b09da89458bbd7,6,59303,6658a7bce78a105a02fbde53
666a7cd920b09da89458bbd8,10,19859,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbd9,8,6169,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbda,7,7834,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbdb,10,38181,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbdc,6,16367,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbdd,6,67823,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbde,3,14270,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbdf,6,28416,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe0,9,61521,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe1,7,84886,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe2,5,39928,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe3,9,12318,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe4,10,3058,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe5,10,35649,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe6,10,15332,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe7,9,15332,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe8,9,10481,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbe9,8,92730,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbea,9,19939,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbeb,10,6763,6658a7bce78a105a02fbc387
666a7cd920b09da89458bbec,10,33827,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbed,9,80691,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbee,6,42203,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbef,7,24255,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf0,7,24209,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf1,10,66764,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf2,8,64527,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf3,9,97767,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf4,10,85952,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf5,7,8393,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf6,10,77059,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf7,9,9072,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf8,9,26166,6658a7bce78a105a02fbced3
666a7cd920b09da89458bbf9,7,400,6658a7bce78a105a02fbd157
666a7cd920b09da89458bbfa,10,3023,6658a7bce78a105a02fbd157
666a7cd920b09da89458bbfb,10,25851,6658a7bce78a105a02fbd157
666a7cd920b09da89458bbfc,8,93874,6658a7bce78a105a02fbd157
666a7cd920b09da89458bbfd,5,72549,6658a7bce78a105a02fbd157
666a7cd920b09da89458bbfe,7,2153,6658a7bce78a105a02fbd58a
666a7cd920b09da89458bbff,9,93768,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc00,10,27200,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc01,9,88776,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc02,8,60793,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc03,9,34990,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc04,10,2371,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc05,9,59164,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc06,9,87432,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc07,9,57885,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc08,9,41167,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc09,9,58478,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc0a,8,83675,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc0b,10,85670,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc0c,8,79745,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc0d,10,60506,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc0e,7,54140,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc0f,10,54927,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc10,8,66237,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc11,10,87958,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc12,9,73577,6658a7bce78a105a02fbc339
666a7cd920b09da89458bc13,9,36600,6658a7bce78a105a02fbc9ce
666a7cd920b09da89458bc14,6,19957,6658a7bce78a105a02fbc9ce
666a7cd920b09da89458bc15,8,11318,6658a7bce78a105a02fbc9ce
666a7cd920b09da89458bc16,7,19018,6658a7bce78a105a02fbc9ce
666a7cd920b09da89458bc17,3,64142,6658a7bce78a105a02fbe930
666a7cd920b09da89458bc18,4,38617,6658a7bce78a105a02fbe930
666a7cd920b09da89458bc19,5,80476,6658a7bce78a105a02fbe930
666a7cd920b09da89458bc1a,6,44897,6658a7bce78a105a02fbe930
666a7cd920b09da89458bc1b,8,93768,6658a7bce78a105a02fbd92c
666a7cd920b09da89458bc1c,8,75636,6658a7bce78a105a02fbd92c
666a7cd920b09da89458bc1d,9,22206,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc1e,10,24138,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc1f,9,35511,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc20,9,48168,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc21,10,40651,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc22,3,51574,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc23,10,5884,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc24,10,66864,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc25,7,83675,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc26,4,12815,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc27,9,60768,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc28,10,30890,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc29,6,8757,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc2a,9,51529,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc2b,10,42371,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc2c,9,50119,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc2d,10,23748,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc2e,9,76675,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc2f,8,69861,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc30,9,37604,6658a7bce78a105a02fbc2b3
666a7cd920b09da89458bc31,7,11983,6658a7bce78a105a02fbdb71
666a7cd920b09da89458bc32,7,8307,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc33,7,86454,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc34,5,76681,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc35,9,30541,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc36,10,23437,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc37,5,45194,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc38,9,70597,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc39,4,39220,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc3a,9,89386,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc3b,9,85705,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc3c,4,67185,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc3d,6,32722,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc3e,7,33756,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc3f,7,7262,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc40,7,19875,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc41,7,16448,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc42,5,77850,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc43,7,8626,6658a7bce78a105a02fbc3ab
666a7cd920b09da89458bc44,7,29583,6658a7bce78a105a02fbd1e2
666a7cd920b09da89458bc45,5,91019,6658a7bce78a105a02fbd1e2
666a7cd920b09da89458bc46,8,33645,6658a7bce78a105a02fbd1e2
666a7cd920b09da89458bc47,8,97463,6658a7bce78a105a02fbcdaf
666a7cd920b09da89458bc48,9,95000,6658a7bce78a105a02fbcdaf
666a7cd920b09da89458bc49,7,84936,6658a7bce78a105a02fbcdaf
666a7cd920b09da89458bc4a,10,17554,6658a7bce78a105a02fbcdaf
666a7cd920b09da89458bc4b,8,88748,6658a7bce78a105a02fbcdaf
666a7cd920b09da89458bc4c,9,33096,6658a7bce78a105a02fbd1e0
666a7cd920b09da89458bc4d,9,9826,6658a7bce78a105a02fbd1e0
666a7cd920b09da89458bc4e,8,44899,6658a7bce78a105a02fbd1e0
666a7cd920b09da89458bc4f,4,15727,6658a7bce78a105a02fbd1e0
666a7cd920b09da89458bc50,7,51231,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc51,5,11983,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc52,5,26651,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc53,6,35436,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc54,7,63810,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc55,3,98612,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc56,6,80595,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc57,7,26166,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc58,3,65674,6658a7bce78a105a02fbd960
666a7cd920b09da89458bc59,8,16201,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc5a,8,7834,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc5b,9,68759,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc5c,7,81158,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc5d,5,37169,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc5e,9,15877,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc5f,10,22698,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc60,8,72323,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc61,8,41532,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc62,3,82874,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc63,1,11983,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc64,2,25857,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc65,1,63855,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc66,9,93500,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc67,3,70571,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc68,9,39021,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc69,9,99050,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc6a,8,16841,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc6b,9,34592,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc6c,8,82111,6658a7bce78a105a02fbc80c
666a7cd920b09da89458bc6d,8,26123,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc6e,10,86126,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc6f,2,12133,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc70,8,41745,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc71,8,50105,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc72,7,97652,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc73,8,54927,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc74,9,12411,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc75,10,7257,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc76,5,80109,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc77,7,21567,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc78,9,90273,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc79,7,76998,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc7a,5,22440,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc7b,10,80284,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc7c,10,98298,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc7d,10,90649,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc7e,9,24619,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc7f,6,43228,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc80,6,18045,6658a7bce78a105a02fbc8c7
666a7cd920b09da89458bc81,5,87214,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc82,9,86126,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc83,8,97652,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc84,8,41745,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc85,4,53211,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc86,5,94050,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc87,8,51994,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc88,8,68563,6658a7bce78a105a02fbcd91
666a7cd920b09da89458bc89,10,22075,6658a7bce78a105a02fbe883
666a7cd920b09da89458bc8a,6,69665,6658a7bce78a105a02fbe883
666a7cd920b09da89458bc8b,2,1162,6658a7bce78a105a02fbe883
666a7cd920b09da89458bc8c,10,13742,6658a7bce78a105a02fbe883
666a7cd920b09da89458bc8d,9,33430,6658a7bce78a105a02fbe883
666a7cd920b09da89458bc8e,10,72902,6658a7bce78a105a02fbe883
666a7cd920b09da89458bc8f,9,3934,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc90,10,8218,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc91,9,71578,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc92,9,81328,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc93,6,41758,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc94,7,28193,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc95,10,73596,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc96,9,21654,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc97,10,62134,6658a7bce78a105a02fbc98b
666a7cd920b09da89458bc98,5,11983,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc99,7,68759,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc9a,3,42203,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc9b,3,69174,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc9c,3,55290,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc9d,6,35889,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc9e,3,24988,6658a7bce78a105a02fbd59c
666a7cd920b09da89458bc9f,10,78113,6658a7bce78a105a02fbe036
666a7cd920b09da89458bca0,9,76129,6658a7bce78a105a02fbe036
666a7cd920b09da89458bca1,10,80986,6658a7bce78a105a02fbcf57
666a7cd920b09da89458bca2,9,30393,6658a7bce78a105a02fbcf57
666a7cd920b09da89458bca3,5,8851,6658a7bce78a105a02fbcf57
666a7cd920b09da89458bca4,1,87250,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bca5,7,77479,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bca6,10,56785,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bca7,4,36735,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bca8,8,25875,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bca9,8,26214,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bcaa,6,1572,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bcab,8,19922,6658a7bce78a105a02fbe1be
666a7cd920b09da89458bcac,3,36735,6658a7bce78a105a02fbeb57
666a7cd920b09da89458bcad,3,51994,6658a7bce78a105a02fbceda
666a7cd920b09da89458bcae,7,78271,6658a7bce78a105a02fbceda
666a7cd920b09da89458bcaf,9,13211,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb0,8,69174,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb1,7,1162,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb2,4,70495,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb3,10,99109,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb4,10,18963,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb5,7,24601,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb6,7,35307,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb7,10,64982,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb8,9,31108,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcb9,5,51994,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcba,5,57423,6658a7bce78a105a02fbc25a
666a7cd920b09da89458bcbb,10,81438,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcbc,8,87039,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcbd,7,58468,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcbe,7,69174,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcbf,7,35307,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcc0,5,46852,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcc1,6,51994,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcc2,4,16317,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcc3,7,63826,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcc4,4,73994,6658a7bce78a105a02fbc38d
666a7cd920b09da89458bcc5,8,41295,6658a7bce78a105a02fbcfbd
666a7cd920b09da89458bcc6,7,94735,6658a7bce78a105a02fbcfbd
666a7cd920b09da89458bcc7,7,24601,6658a7bce78a105a02fbcfbd
666a7cd920b09da89458bcc8,7,1785,6658a7bce78a105a02fbcfbd
